x,y,z,roll,pitch,yaw,vx,vy,vz
0.4,0,0.440459,3.14159,0,3.14159,0,0,0.2725
0.4,0,0.440186,3.14159,0,3.14159,0,0,0.273125
0.4,0,0.439912,3.14159,0,3.14159,0,0,0.27375
0.4,0,0.439638,3.14159,0,3.14159,0,0,0.274375
0.4,0,0.439363,3.14159,0,3.14159,0,0,0.275
0.4,0,0.439087,3.14159,0,3.14159,0,0,0.275625
0.4,0,0.438811,3.14159,0,3.14159,0,0,0.27625
0.4,0,0.438534,3.14159,0,3.14159,0,0,0.276875
0.4,0,0.438256,3.14159,0,3.14159,0,0,0.2775
0.4,0,0.437978,3.14159,0,3.14159,0,0,0.278125
0.4,0,0.437699,3.14159,0,3.14159,0,0,0.27875
0.4,0,0.43742,3.14159,0,3.14159,0,0,0.279375
0.4,0,0.43714,3.14159,0,3.14159,0,0,0.28
0.4,0,0.436859,3.14159,0,3.14159,0,0,0.280625
0.4,0,0.436578,3.14159,0,3.14159,0,0,0.28125
0.4,0,0.436296,3.14159,0,3.14159,0,0,0.281875
0.4,0,0.436014,3.14159,0,3.14159,0,0,0.2825
0.4,0,0.435731,3.14159,0,3.14159,0,0,0.283125
0.4,0,0.435447,3.14159,0,3.14159,0,0,0.28375
0.4,0,0.435163,3.14159,0,3.14159,0,0,0.284375
0.4,0,0.434878,3.14159,0,3.14159,0,0,0.285
0.4,0,0.434592,3.14159,0,3.14159,0,0,0.285625
0.4,0,0.434306,3.14159,0,3.14159,0,0,0.28625
0.4,0,0.434019,3.14159,0,3.14159,0,0,0.286875
0.4,0,0.433731,3.14159,0,3.14159,0,0,0.2875
0.4,0,0.433443,3.14159,0,3.14159,0,0,0.288125
0.4,0,0.433154,3.14159,0,3.14159,0,0,0.28875
0.4,0,0.432865,3.14159,0,3.14159,0,0,0.289375
0.4,0,0.432575,3.14159,0,3.14159,0,0,0.29
0.4,0,0.432284,3.14159,0,3.14159,0,0,0.290625
0.4,0,0.431993,3.14159,0,3.14159,0,0,0.29125
0.4,0,0.431701,3.14159,0,3.14159,0,0,0.291875
0.4,0,0.431409,3.14159,0,3.14159,0,0,0.2925
0.4,0,0.431116,3.14159,0,3.14159,0,0,0.293125
0.4,0,0.430822,3.14159,0,3.14159,0,0,0.29375
0.4,0,0.430528,3.14159,0,3.14159,0,0,0.294375
0.4,0,0.430233,3.14159,0,3.14159,0,0,0.295
0.4,0,0.429937,3.14159,0,3.14159,0,0,0.295625
0.4,0,0.429641,3.14159,0,3.14159,0,0,0.29625
0.4,0,0.429344,3.14159,0,3.14159,0,0,0.296875
0.4,0,0.429046,3.14159,0,3.14159,0,0,0.2975
0.4,0,0.428748,3.14159,0,3.14159,0,0,0.298125
0.4,0,0.428449,3.14159,0,3.14159,0,0,0.29875
0.4,0,0.42815,3.14159,0,3.14159,0,0,0.299375
0.4,0,0.42785,3.14159,0,3.14159,0,0,0.3
0.4,0,0.427549,3.14159,0,3.14159,0,0,0.300625
0.4,0,0.427248,3.14159,0,3.14159,0,0,0.30125
0.4,0,0.426946,3.14159,0,3.14159,0,0,0.301875
0.4,0,0.426644,3.14159,0,3.14159,0,0,0.3025
0.4,0,0.426341,3.14159,0,3.14159,0,0,0.303125
0.4,0,0.426037,3.14159,0,3.14159,0,0,0.30375
0.4,0,0.425733,3.14159,0,3.14159,0,0,0.304375
0.4,0,0.425428,3.14159,0,3.14159,0,0,0.305
0.4,0,0.425122,3.14159,0,3.14159,0,0,0.305625
0.4,0,0.424816,3.14159,0,3.14159,0,0,0.30625
0.4,0,0.424509,3.14159,0,3.14159,0,0,0.306875
0.4,0,0.424201,3.14159,0,3.14159,0,0,0.3075
0.4,0,0.423893,3.14159,0,3.14159,0,0,0.308125
0.4,0,0.423584,3.14159,0,3.14159,0,0,0.30875
0.4,0,0.423275,3.14159,0,3.14159,0,0,0.309375
0.4,0,0.422965,3.14159,0,3.14159,0,0,0.31
0.4,0,0.422654,3.14159,0,3.14159,0,0,0.310625
0.4,0,0.422343,3.14159,0,3.14159,0,0,0.31125
0.4,0,0.422031,3.14159,0,3.14159,0,0,0.311875
0.4,0,0.421719,3.14159,0,3.14159,0,0,0.3125
0.4,0,0.421406,3.14159,0,3.14159,0,0,0.313125
0.4,0,0.421092,3.14159,0,3.14159,0,0,0.31375
0.4,0,0.420778,3.14159,0,3.14159,0,0,0.314375
0.4,0,0.420463,3.14159,0,3.14159,0,0,0.315
0.4,0,0.420147,3.14159,0,3.14159,0,0,0.315625
0.4,0,0.419831,3.14159,0,3.14159,0,0,0.31625
0.4,0,0.419514,3.14159,0,3.14159,0,0,0.316875
0.4,0,0.419196,3.14159,0,3.14159,0,0,0.3175
0.4,0,0.418878,3.14159,0,3.14159,0,0,0.318125
0.4,0,0.418559,3.14159,0,3.14159,0,0,0.31875
0.4,0,0.41824,3.14159,0,3.14159,0,0,0.319375
0.4,0,0.41792,3.14159,0,3.14159,0,0,0.32
0.4,0,0.417599,3.14159,0,3.14159,0,0,0.320625
0.4,0,0.417278,3.14159,0,3.14159,0,0,0.32125
0.4,0,0.416956,3.14159,0,3.14159,0,0,0.321875
0.4,0,0.416634,3.14159,0,3.14159,0,0,0.3225
0.4,0,0.416311,3.14159,0,3.14159,0,0,0.323125
0.4,0,0.415987,3.14159,0,3.14159,0,0,0.32375
0.4,0,0.415663,3.14159,0,3.14159,0,0,0.324375
0.4,0,0.415338,3.14159,0,3.14159,0,0,0.325
0.4,0,0.415012,3.14159,0,3.14159,0,0,0.325625
0.4,0,0.414686,3.14159,0,3.14159,0,0,0.32625
0.4,0,0.414359,3.14159,0,3.14159,0,0,0.326875
0.4,0,0.414031,3.14159,0,3.14159,0,0,0.3275
0.4,0,0.413703,3.14159,0,3.14159,0,0,0.328125
0.4,0,0.413374,3.14159,0,3.14159,0,0,0.32875
0.4,0,0.413045,3.14159,0,3.14159,0,0,0.329375
0.4,0,0.412715,3.14159,0,3.14159,0,0,0.33
0.4,0,0.412384,3.14159,0,3.14159,0,0,0.330625
0.4,0,0.412053,3.14159,0,3.14159,0,0,0.33125
0.4,0,0.411721,3.14159,0,3.14159,0,0,0.331875
0.4,0,0.411389,3.14159,0,3.14159,0,0,0.3325
0.4,0,0.411056,3.14159,0,3.14159,0,0,0.333125
0.4,0,0.410722,3.14159,0,3.14159,0,0,0.33375
0.4,0,0.410388,3.14159,0,3.14159,0,0,0.334375
0.4,0,0.410053,3.14159,0,3.14159,0,0,0.335
0.4,0,0.409717,3.14159,0,3.14159,0,0,0.335625
0.4,0,0.409381,3.14159,0,3.14159,0,0,0.33625
0.4,0,0.409044,3.14159,0,3.14159,0,0,0.336875
0.4,0,0.408706,3.14159,0,3.14159,0,0,0.3375
0.4,0,0.408368,3.14159,0,3.14159,0,0,0.338125
0.4,0,0.408029,3.14159,0,3.14159,0,0,0.33875
0.4,0,0.40769,3.14159,0,3.14159,0,0,0.339375
0.4,0,0.40735,3.14159,0,3.14159,0,0,0.34
0.4,0,0.407009,3.14159,0,3.14159,0,0,0.340625
0.4,0,0.406668,3.14159,0,3.14159,0,0,0.34125
0.4,0,0.406326,3.14159,0,3.14159,0,0,0.341875
0.4,0,0.405984,3.14159,0,3.14159,0,0,0.3425
0.4,0,0.405641,3.14159,0,3.14159,0,0,0.343125
0.4,0,0.405297,3.14159,0,3.14159,0,0,0.34375
0.4,0,0.404953,3.14159,0,3.14159,0,0,0.344375
0.4,0,0.404608,3.14159,0,3.14159,0,0,0.345
0.4,0,0.404262,3.14159,0,3.14159,0,0,0.345625
0.4,0,0.403916,3.14159,0,3.14159,0,0,0.34625
0.4,0,0.403569,3.14159,0,3.14159,0,0,0.346875
0.4,0,0.403221,3.14159,0,3.14159,0,0,0.3475
0.4,0,0.402873,3.14159,0,3.14159,0,0,0.348125
0.4,0,0.402524,3.14159,0,3.14159,0,0,0.34875
0.4,0,0.402175,3.14159,0,3.14159,0,0,0.349375
0.4,0,0.401825,3.14159,0,3.14159,0,0,0.35
0.4,0,0.401474,3.14159,0,3.14159,0,0,0.350625
0.4,0,0.401123,3.14159,0,3.14159,0,0,0.35125
0.4,0,0.400771,3.14159,0,3.14159,0,0,0.351875
0.4,0,0.400419,3.14159,0,3.14159,0,0,0.3525
0.4,0,0.400066,3.14159,0,3.14159,0,0,0.353125
0.4,0,0.399712,3.14159,0,3.14159,0,0,0.35375
0.4,0,0.399358,3.14159,0,3.14159,0,0,0.354375
0.4,0,0.399003,3.14159,0,3.14159,0,0,0.355
0.4,0,0.398647,3.14159,0,3.14159,0,0,0.355625
0.4,0,0.398291,3.14159,0,3.14159,0,0,0.35625
0.4,0,0.397934,3.14159,0,3.14159,0,0,0.356875
0.4,0,0.397576,3.14159,0,3.14159,0,0,0.3575
0.4,0,0.397218,3.14159,0,3.14159,0,0,0.358125
0.4,0,0.396859,3.14159,0,3.14159,0,0,0.35875
0.4,0,0.3965,3.14159,0,3.14159,0,0,0.359375
0.4,0,0.39614,3.14159,0,3.14159,0,0,0.36
0.4,0,0.395779,3.14159,0,3.14159,0,0,0.360625
0.4,0,0.395418,3.14159,0,3.14159,0,0,0.36125
0.4,0,0.395056,3.14159,0,3.14159,0,0,0.361875
0.4,0,0.394694,3.14159,0,3.14159,0,0,0.3625
0.4,0,0.394331,3.14159,0,3.14159,0,0,0.363125
0.4,0,0.393967,3.14159,0,3.14159,0,0,0.36375
0.4,0,0.393603,3.14159,0,3.14159,0,0,0.364375
0.4,0,0.393238,3.14159,0,3.14159,0,0,0.365
0.4,0,0.392872,3.14159,0,3.14159,0,0,0.365625
0.4,0,0.392506,3.14159,0,3.14159,0,0,0.36625
0.4,0,0.392139,3.14159,0,3.14159,0,0,0.366875
0.4,0,0.391771,3.14159,0,3.14159,0,0,0.3675
0.4,0,0.391403,3.14159,0,3.14159,0,0,0.368125
0.4,0,0.391034,3.14159,0,3.14159,0,0,0.36875
0.4,0,0.390665,3.14159,0,3.14159,0,0,0.369375
0.4,0,0.390295,3.14159,0,3.14159,0,0,0.37
0.4,0,0.389924,3.14159,0,3.14159,0,0,0.370625
0.4,0,0.389553,3.14159,0,3.14159,0,0,0.37125
0.4,0,0.389181,3.14159,0,3.14159,0,0,0.371875
0.4,0,0.388809,3.14159,0,3.14159,0,0,0.3725
0.4,0,0.388436,3.14159,0,3.14159,0,0,0.373125
0.4,0,0.388062,3.14159,0,3.14159,0,0,0.37375
0.4,0,0.387688,3.14159,0,3.14159,0,0,0.374375
0.4,0,0.387313,3.14159,0,3.14159,0,0,0.375
0.4,0,0.386937,3.14159,0,3.14159,0,0,0.375625
0.4,0,0.386561,3.14159,0,3.14159,0,0,0.37625
0.4,0,0.386184,3.14159,0,3.14159,0,0,0.376875
0.4,0,0.385806,3.14159,0,3.14159,0,0,0.3775
0.4,0,0.385428,3.14159,0,3.14159,0,0,0.378125
0.4,0,0.385049,3.14159,0,3.14159,0,0,0.37875
0.4,0,0.38467,3.14159,0,3.14159,0,0,0.379375
0.4,0,0.38429,3.14159,0,3.14159,0,0,0.38
0.4,0,0.383909,3.14159,0,3.14159,0,0,0.380625
0.4,0,0.383528,3.14159,0,3.14159,0,0,0.38125
0.4,0,0.383146,3.14159,0,3.14159,0,0,0.381875
0.4,0,0.382764,3.14159,0,3.14159,0,0,0.3825
0.4,0,0.382381,3.14159,0,3.14159,0,0,0.383125
0.4,0,0.381997,3.14159,0,3.14159,0,0,0.38375
0.4,0,0.381613,3.14159,0,3.14159,0,0,0.384375
0.4,0,0.381228,3.14159,0,3.14159,0,0,0.385
0.4,0,0.380842,3.14159,0,3.14159,0,0,0.385625
0.4,0,0.380456,3.14159,0,3.14159,0,0,0.38625
0.4,0,0.380069,3.14159,0,3.14159,0,0,0.386875
0.4,0,0.379681,3.14159,0,3.14159,0,0,0.3875
0.4,0,0.379293,3.14159,0,3.14159,0,0,0.388125
0.4,0,0.378904,3.14159,0,3.14159,0,0,0.38875
0.4,0,0.378515,3.14159,0,3.14159,0,0,0.389375
0.4,0,0.378125,3.14159,0,3.14159,0,0,0.39
0.4,0,0.377734,3.14159,0,3.14159,0,0,0.390625
0.4,0,0.377343,3.14159,0,3.14159,0,0,0.39125
0.4,0,0.376951,3.14159,0,3.14159,0,0,0.391875
0.4,0,0.376559,3.14159,0,3.14159,0,0,0.3925
0.4,0,0.376166,3.14159,0,3.14159,0,0,0.393125
0.4,0,0.375772,3.14159,0,3.14159,0,0,0.39375
0.4,0,0.375378,3.14159,0,3.14159,0,0,0.394375
0.4,0,0.374983,3.14159,0,3.14159,0,0,0.395
0.4,0,0.374587,3.14159,0,3.14159,0,0,0.395625
0.4,0,0.374191,3.14159,0,3.14159,0,0,0.39625
0.4,0,0.373794,3.14159,0,3.14159,0,0,0.396875
0.4,0,0.373396,3.14159,0,3.14159,0,0,0.3975
0.4,0,0.372998,3.14159,0,3.14159,0,0,0.398125
0.4,0,0.372599,3.14159,0,3.14159,0,0,0.39875
0.4,0,0.3722,3.14159,0,3.14159,0,0,0.399375
0.4,0,0.3718,3.14159,0,3.14159,0,0,0.4
0.4,0,0.371399,3.14159,0,3.14159,0,0,0.400625
0.4,0,0.370998,3.14159,0,3.14159,0,0,0.40125
0.4,0,0.370596,3.14159,0,3.14159,0,0,0.401875
0.4,0,0.370194,3.14159,0,3.14159,0,0,0.4025
0.4,0,0.369791,3.14159,0,3.14159,0,0,0.403125
0.4,0,0.369387,3.14159,0,3.14159,0,0,0.40375
0.4,0,0.368983,3.14159,0,3.14159,0,0,0.404375
0.4,0,0.368578,3.14159,0,3.14159,0,0,0.405
0.4,0,0.368172,3.14159,0,3.14159,0,0,0.405625
0.4,0,0.367766,3.14159,0,3.14159,0,0,0.40625
0.4,0,0.367359,3.14159,0,3.14159,0,0,0.406875
0.4,0,0.366951,3.14159,0,3.14159,0,0,0.4075
0.4,0,0.366543,3.14159,0,3.14159,0,0,0.408125
0.4,0,0.366134,3.14159,0,3.14159,0,0,0.40875
0.4,0,0.365725,3.14159,0,3.14159,0,0,0.409375
0.4,0,0.365315,3.14159,0,3.14159,0,0,0.41
0.4,0,0.364904,3.14159,0,3.14159,0,0,0.410625
0.4,0,0.364493,3.14159,0,3.14159,0,0,0.41125
0.4,0,0.364081,3.14159,0,3.14159,0,0,0.411875
0.4,0,0.363669,3.14159,0,3.14159,0,0,0.4125
0.4,0,0.363256,3.14159,0,3.14159,0,0,0.413125
0.4,0,0.362842,3.14159,0,3.14159,0,0,0.41375
0.4,0,0.362428,3.14159,0,3.14159,0,0,0.414375
0.4,0,0.362013,3.14159,0,3.14159,0,0,0.415
0.4,0,0.361597,3.14159,0,3.14159,0,0,0.415625
0.4,0,0.361181,3.14159,0,3.14159,0,0,0.41625
0.4,0,0.360764,3.14159,0,3.14159,0,0,0.416875
0.4,0,0.360346,3.14159,0,3.14159,0,0,0.4175
0.4,0,0.359928,3.14159,0,3.14159,0,0,0.418125
0.4,0,0.359509,3.14159,0,3.14159,0,0,0.41875
0.4,0,0.35909,3.14159,0,3.14159,0,0,0.419375
0.4,0,0.35867,3.14159,0,3.14159,0,0,0.42
0.4,0,0.358249,3.14159,0,3.14159,0,0,0.420625
0.4,0,0.357828,3.14159,0,3.14159,0,0,0.42125
0.4,0,0.357406,3.14159,0,3.14159,0,0,0.421875
0.4,0,0.356984,3.14159,0,3.14159,0,0,0.4225
0.4,0,0.356561,3.14159,0,3.14159,0,0,0.423125
0.4,0,0.356137,3.14159,0,3.14159,0,0,0.42375
0.4,0,0.355713,3.14159,0,3.14159,0,0,0.424375
0.4,0,0.355288,3.14159,0,3.14159,0,0,0.425
0.4,0,0.354862,3.14159,0,3.14159,0,0,0.425625
0.4,0,0.354436,3.14159,0,3.14159,0,0,0.42625
0.4,0,0.354009,3.14159,0,3.14159,0,0,0.426875
0.4,0,0.353581,3.14159,0,3.14159,0,0,0.4275
0.4,0,0.353153,3.14159,0,3.14159,0,0,0.428125
0.4,0,0.352724,3.14159,0,3.14159,0,0,0.42875
0.4,0,0.352295,3.14159,0,3.14159,0,0,0.429375
0.4,0,0.351865,3.14159,0,3.14159,0,0,0.43
0.4,0,0.351434,3.14159,0,3.14159,0,0,0.430625
0.4,0,0.351003,3.14159,0,3.14159,0,0,0.43125
0.4,0,0.350571,3.14159,0,3.14159,0,0,0.431875
0.4,0,0.350139,3.14159,0,3.14159,0,0,0.4325
0.4,0,0.349706,3.14159,0,3.14159,0,0,0.433125
0.4,0,0.349272,3.14159,0,3.14159,0,0,0.43375
0.4,0,0.348838,3.14159,0,3.14159,0,0,0.434375
0.4,0,0.348403,3.14159,0,3.14159,0,0,0.435
0.4,0,0.347967,3.14159,0,3.14159,0,0,0.435625
0.4,0,0.347531,3.14159,0,3.14159,0,0,0.43625
0.4,0,0.347094,3.14159,0,3.14159,0,0,0.436875
0.4,0,0.346656,3.14159,0,3.14159,0,0,0.4375
0.4,0,0.346218,3.14159,0,3.14159,0,0,0.438125
0.4,0,0.345779,3.14159,0,3.14159,0,0,0.43875
0.4,0,0.34534,3.14159,0,3.14159,0,0,0.439375
0.4,0,0.3449,3.14159,0,3.14159,0,0,0.44
0.4,0,0.344459,3.14159,0,3.14159,0,0,0.440625
0.4,0,0.344018,3.14159,0,3.14159,0,0,0.44125
0.4,0,0.343576,3.14159,0,3.14159,0,0,0.441875
0.4,0,0.343134,3.14159,0,3.14159,0,0,0.4425
0.4,0,0.342691,3.14159,0,3.14159,0,0,0.443125
0.4,0,0.342247,3.14159,0,3.14159,0,0,0.44375
0.4,0,0.341803,3.14159,0,3.14159,0,0,0.444375
0.4,0,0.341358,3.14159,0,3.14159,0,0,0.445
0.4,0,0.340912,3.14159,0,3.14159,0,0,0.445625
0.4,0,0.340466,3.14159,0,3.14159,0,0,0.44625
0.4,0,0.340019,3.14159,0,3.14159,0,0,0.446875
0.4,0,0.339571,3.14159,0,3.14159,0,0,0.4475
0.4,0,0.339123,3.14159,0,3.14159,0,0,0.448125
0.4,0,0.338674,3.14159,0,3.14159,0,0,0.44875
0.4,0,0.338225,3.14159,0,3.14159,0,0,0.449375
0.4,0,0.337775,3.14159,0,3.14159,0,0,0.45
0.4,0,0.337324,3.14159,0,3.14159,0,0,0.450625
0.4,0,0.336873,3.14159,0,3.14159,0,0,0.45125
0.4,0,0.336421,3.14159,0,3.14159,0,0,0.451875
0.4,0,0.335969,3.14159,0,3.14159,0,0,0.4525
0.4,0,0.335516,3.14159,0,3.14159,0,0,0.453125
0.4,0,0.335062,3.14159,0,3.14159,0,0,0.45375
0.4,0,0.334608,3.14159,0,3.14159,0,0,0.454375
0.4,0,0.334153,3.14159,0,3.14159,0,0,0.455
0.4,0,0.333697,3.14159,0,3.14159,0,0,0.455625
0.4,0,0.333241,3.14159,0,3.14159,0,0,0.45625
0.4,0,0.332784,3.14159,0,3.14159,0,0,0.456875
0.4,0,0.332326,3.14159,0,3.14159,0,0,0.4575
0.4,0,0.331868,3.14159,0,3.14159,0,0,0.458125
0.4,0,0.331409,3.14159,0,3.14159,0,0,0.45875
0.4,0,0.33095,3.14159,0,3.14159,0,0,0.459375
0.4,0,0.33049,3.14159,0,3.14159,0,0,0.46
0.4,0,0.330029,3.14159,0,3.14159,0,0,0.460625
0.4,0,0.329568,3.14159,0,3.14159,0,0,0.46125
0.4,0,0.329106,3.14159,0,3.14159,0,0,0.461875
0.4,0,0.328644,3.14159,0,3.14159,0,0,0.4625
0.4,0,0.328181,3.14159,0,3.14159,0,0,0.463125
0.4,0,0.327717,3.14159,0,3.14159,0,0,0.46375
0.4,0,0.327253,3.14159,0,3.14159,0,0,0.464375
0.4,0,0.326788,3.14159,0,3.14159,0,0,0.465
0.4,0,0.326322,3.14159,0,3.14159,0,0,0.465625
0.4,0,0.325856,3.14159,0,3.14159,0,0,0.46625
0.4,0,0.325389,3.14159,0,3.14159,0,0,0.466875
0.4,0,0.324921,3.14159,0,3.14159,0,0,0.4675
0.4,0,0.324453,3.14159,0,3.14159,0,0,0.468125
0.4,0,0.323984,3.14159,0,3.14159,0,0,0.46875
0.4,0,0.323515,3.14159,0,3.14159,0,0,0.469375
0.4,0,0.323045,3.14159,0,3.14159,0,0,0.47
0.4,0,0.322574,3.14159,0,3.14159,0,0,0.470625
0.4,0,0.322103,3.14159,0,3.14159,0,0,0.47125
0.4,0,0.321631,3.14159,0,3.14159,0,0,0.471875
0.4,0,0.321159,3.14159,0,3.14159,0,0,0.4725
0.4,0,0.320686,3.14159,0,3.14159,0,0,0.473125
0.4,0,0.320212,3.14159,0,3.14159,0,0,0.47375
0.4,0,0.319738,3.14159,0,3.14159,0,0,0.474375
0.4,0,0.319263,3.14159,0,3.14159,0,0,0.475
0.4,0,0.318787,3.14159,0,3.14159,0,0,0.475625
0.4,0,0.318311,3.14159,0,3.14159,0,0,0.47625
0.4,0,0.317834,3.14159,0,3.14159,0,0,0.476875
0.4,0,0.317356,3.14159,0,3.14159,0,0,0.4775
0.4,0,0.316878,3.14159,0,3.14159,0,0,0.478125
0.4,0,0.316399,3.14159,0,3.14159,0,0,0.47875
0.4,0,0.31592,3.14159,0,3.14159,0,0,0.479375
0.4,0,0.31544,3.14159,0,3.14159,0,0,0.48
0.4,0,0.314959,3.14159,0,3.14159,0,0,0.480625
0.4,0,0.314478,3.14159,0,3.14159,0,0,0.48125
0.4,0,0.313996,3.14159,0,3.14159,0,0,0.481875
0.4,0,0.313514,3.14159,0,3.14159,0,0,0.4825
0.4,0,0.313031,3.14159,0,3.14159,0,0,0.483125
0.4,0,0.312547,3.14159,0,3.14159,0,0,0.48375
0.4,0,0.312063,3.14159,0,3.14159,0,0,0.484375
0.4,0,0.311578,3.14159,0,3.14159,0,0,0.485
0.4,0,0.311092,3.14159,0,3.14159,0,0,0.485625
0.4,0,0.310606,3.14159,0,3.14159,0,0,0.48625
0.4,0,0.310119,3.14159,0,3.14159,0,0,0.486875
0.4,0,0.309631,3.14159,0,3.14159,0,0,0.4875
0.4,0,0.309143,3.14159,0,3.14159,0,0,0.488125
0.4,0,0.308654,3.14159,0,3.14159,0,0,0.48875
0.4,0,0.308165,3.14159,0,3.14159,0,0,0.489375
0.4,0,0.307675,3.14159,0,3.14159,0,0,0.49
0.4,0,0.307184,3.14159,0,3.14159,0,0,0.490625
0.4,0,0.306693,3.14159,0,3.14159,0,0,0.49125
0.4,0,0.306201,3.14159,0,3.14159,0,0,0.491875
0.4,0,0.305709,3.14159,0,3.14159,0,0,0.4925
0.4,0,0.305216,3.14159,0,3.14159,0,0,0.493125
0.4,0,0.304722,3.14159,0,3.14159,0,0,0.49375
0.4,0,0.304228,3.14159,0,3.14159,0,0,0.494375
0.4,0,0.303733,3.14159,0,3.14159,0,0,0.495
0.4,0,0.303237,3.14159,0,3.14159,0,0,0.495625
0.4,0,0.302741,3.14159,0,3.14159,0,0,0.49625
0.4,0,0.302244,3.14159,0,3.14159,0,0,0.496875
0.4,0,0.301746,3.14159,0,3.14159,0,0,0.4975
0.4,0,0.301248,3.14159,0,3.14159,0,0,0.498125
0.4,0,0.300749,3.14159,0,3.14159,0,0,0.49875
0.4,0,0.30025,3.14159,0,3.14159,0,0,0.499375
0.4,0,0.29975,3.14159,0,3.14159,0,0,0.5
0.4,0,0.29925,3.14159,0,3.14159,0,0,0.5
0.4,0,0.29875,3.14159,0,3.14159,0,0,0.5
0.4,0,0.29825,3.14159,0,3.14159,0,0,0.5
0.4,0,0.29775,3.14159,0,3.14159,0,0,0.5
0.4,0,0.29725,3.14159,0,3.14159,0,0,0.5
0.4,0,0.29675,3.14159,0,3.14159,0,0,0.5
0.4,0,0.29625,3.14159,0,3.14159,0,0,0.5
0.4,0,0.29575,3.14159,0,3.14159,0,0,0.5
0.4,0,0.29525,3.14159,0,3.14159,0,0,0.5
0.4,0,0.29475,3.14159,0,3.14159,0,0,0.5
0.4,0,0.29425,3.14159,0,3.14159,0,0,0.5
0.4,0,0.29375,3.14159,0,3.14159,0,0,0.5
0.4,0,0.29325,3.14159,0,3.14159,0,0,0.5
0.4,0,0.29275,3.14159,0,3.14159,0,0,0.5
0.4,0,0.29225,3.14159,0,3.14159,0,0,0.5
0.4,0,0.29175,3.14159,0,3.14159,0,0,0.5
0.4,0,0.29125,3.14159,0,3.14159,0,0,0.5
0.4,0,0.29075,3.14159,0,3.14159,0,0,0.5
0.4,0,0.29025,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28975,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28925,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28875,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28825,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28775,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28725,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28675,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28625,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28575,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28525,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28475,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28425,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28375,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28325,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28275,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28225,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28175,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28125,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28075,3.14159,0,3.14159,0,0,0.5
0.4,0,0.28025,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27975,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27925,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27875,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27825,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27775,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27725,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27675,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27625,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27575,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27525,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27475,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27425,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27375,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27325,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27275,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27225,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27175,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27125,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27075,3.14159,0,3.14159,0,0,0.5
0.4,0,0.27025,3.14159,0,3.14159,0,0,0.5
0.4,0,0.26975,3.14159,0,3.14159,0,0,0.5
0.4,0,0.26925,3.14159,0,3.14159,0,0,0.5
0.4,0,0.26875,3.14159,0,3.14159,0,0,0.5
0.4,0,0.26825,3.14159,0,3.14159,0,0,0.5
0.4,0,0.26775,3.14159,0,3.14159,0,0,0.5
0.4,0,0.26725,3.14159,0,3.14159,0,0,0.5
0.4,0,0.26675,3.14159,0,3.14159,0,0,0.5
0.4,0,0.26625,3.14159,0,3.14159,0,0,0.5
0.4,0,0.26575,3.14159,0,3.14159,0,0,0.5
0.4,0,0.26525,3.14159,0,3.14159,0,0,0.5
0.4,0,0.26475,3.14159,0,3.14159,0,0,0.5
0.4,0,0.26425,3.14159,0,3.14159,0,0,0.5
0.4,0,0.26375,3.14159,0,3.14159,0,0,0.5
0.4,0,0.26325,3.14159,0,3.14159,0,0,0.5
0.4,0,0.26275,3.14159,0,3.14159,0,0,0.5
0.4,0,0.26225,3.14159,0,3.14159,0,0,0.5
