x,y,z,roll,pitch,yaw
0.4,0,0.499808,3.14159,-0,3.14159
0.4,0,0.499805,3.14159,-0,3.14159
0.4,0,0.499801,3.14159,-0,3.14159
0.4,0,0.499798,3.14159,-0,3.14159
0.4,0,0.499795,3.14159,-0,3.14159
0.4,0,0.499791,3.14159,-0,3.14159
0.4,0,0.499788,3.14159,-0,3.14159
0.4,0,0.499784,3.14159,-0,3.14159
0.4,0,0.49978,3.14159,-0,3.14159
0.4,0,0.499777,3.14159,-0,3.14159
0.4,0,0.499773,3.14159,-0,3.14159
0.4,0,0.499769,3.14159,-0,3.14159
0.4,0,0.499766,3.14159,-0,3.14159
0.4,0,0.499762,3.14159,-0,3.14159
0.4,0,0.499758,3.14159,-0,3.14159
0.4,0,0.499754,3.14159,-0,3.14159
0.4,0,0.49975,3.14159,-0,3.14159
0.4,0,0.499746,3.14159,-0,3.14159
0.4,0,0.499742,3.14159,-0,3.14159
0.4,0,0.499737,3.14159,-0,3.14159
0.4,0,0.499733,3.14159,-0,3.14159
0.4,0,0.499729,3.14159,-0,3.14159
0.4,0,0.499725,3.14159,-0,3.14159
0.4,0,0.49972,3.14159,-0,3.14159
0.4,0,0.499716,3.14159,-0,3.14159
0.4,0,0.499711,3.14159,-0,3.14159
0.4,0,0.499707,3.14159,-0,3.14159
0.4,0,0.499702,3.14159,-0,3.14159
0.4,0,0.499697,3.14159,-0,3.14159
0.4,0,0.499692,3.14159,-0,3.14159
0.4,0,0.499688,3.14159,-0,3.14159
0.4,0,0.499683,3.14159,-0,3.14159
0.4,0,0.499678,3.14159,-0,3.14159
0.4,0,0.499673,3.14159,-0,3.14159
0.4,0,0.499668,3.14159,-0,3.14159
0.4,0,0.499662,3.14159,-0,3.14159
0.4,0,0.499657,3.14159,-0,3.14159
0.4,0,0.499652,3.14159,-0,3.14159
0.4,0,0.499647,3.14159,-0,3.14159
0.4,0,0.499641,3.14159,-0,3.14159
0.4,0,0.499636,3.14159,-0,3.14159
0.4,0,0.49963,3.14159,-0,3.14159
0.4,0,0.499625,3.14159,-0,3.14159
0.4,0,0.499619,3.14159,-0,3.14159
0.4,0,0.499613,3.14159,-0,3.14159
0.4,0,0.499607,3.14159,-0,3.14159
0.4,0,0.499601,3.14159,-0,3.14159
0.4,0,0.499595,3.14159,-0,3.14159
0.4,0,0.499589,3.14159,-0,3.14159
0.4,0,0.499583,3.14159,-0,3.14159
0.4,0,0.499577,3.14159,-0,3.14159
0.4,0,0.499571,3.14159,-0,3.14159
0.4,0,0.499564,3.14159,-0,3.14159
0.4,0,0.499558,3.14159,-0,3.14159
0.4,0,0.499551,3.14159,-0,3.14159
0.4,0,0.499545,3.14159,-0,3.14159
0.4,0,0.499538,3.14159,-0,3.14159
0.4,0,0.499531,3.14159,-0,3.14159
0.4,0,0.499524,3.14159,-0,3.14159
0.4,0,0.499517,3.14159,-0,3.14159
0.4,0,0.49951,3.14159,-0,3.14159
0.4,0,0.499503,3.14159,-0,3.14159
0.4,0,0.499496,3.14159,-0,3.14159
0.4,0,0.499489,3.14159,-0,3.14159
0.4,0,0.499482,3.14159,-0,3.14159
0.4,0,0.499474,3.14159,-0,3.14159
0.4,0,0.499467,3.14159,-0,3.14159
0.4,0,0.499459,3.14159,-0,3.14159
0.4,0,0.499451,3.14159,-0,3.14159
0.4,0,0.499444,3.14159,-0,3.14159
0.4,0,0.499436,3.14159,-0,3.14159
0.4,0,0.499428,3.14159,-0,3.14159
0.4,0,0.49942,3.14159,-0,3.14159
0.4,0,0.499411,3.14159,-0,3.14159
0.4,0,0.499403,3.14159,-0,3.14159
0.4,0,0.499395,3.14159,-0,3.14159
0.4,0,0.499386,3.14159,-0,3.14159
0.4,0,0.499378,3.14159,-0,3.14159
0.4,0,0.499369,3.14159,-0,3.14159
0.4,0,0.499361,3.14159,-0,3.14159
0.4,0,0.499352,3.14159,-0,3.14159
0.4,0,0.499343,3.14159,-0,3.14159
0.4,0,0.499334,3.14159,-0,3.14159
0.4,0,0.499325,3.14159,-0,3.14159
0.4,0,0.499315,3.14159,-0,3.14159
0.4,0,0.499306,3.14159,-0,3.14159
0.4,0,0.499297,3.14159,-0,3.14159
0.4,0,0.499287,3.14159,-0,3.14159
0.4,0,0.499277,3.14159,-0,3.14159
0.4,0,0.499268,3.14159,-0,3.14159
0.4,0,0.499258,3.14159,-0,3.14159
0.4,0,0.499248,3.14159,-0,3.14159
0.4,0,0.499238,3.14159,-0,3.14159
0.4,0,0.499228,3.14159,-0,3.14159
0.4,0,0.499217,3.14159,-0,3.14159
0.4,0,0.499207,3.14159,-0,3.14159
0.4,0,0.499196,3.14159,-0,3.14159
0.4,0,0.499186,3.14159,-0,3.14159
0.4,0,0.499175,3.14159,-0,3.14159
0.4,0,0.499164,3.14159,-0,3.14159
0.4,0,0.499153,3.14159,-0,3.14159
0.4,0,0.499142,3.14159,-0,3.14159
0.4,0,0.499131,3.14159,-0,3.14159
0.4,0,0.49912,3.14159,-0,3.14159
0.4,0,0.499108,3.14159,-0,3.14159
0.4,0,0.499097,3.14159,-0,3.14159
0.4,0,0.499085,3.14159,-0,3.14159
0.4,0,0.499073,3.14159,-0,3.14159
0.4,0,0.499061,3.14159,-0,3.14159
0.4,0,0.499049,3.14159,-0,3.14159
0.4,0,0.499037,3.14159,-0,3.14159
0.4,0,0.499025,3.14159,-0,3.14159
0.4,0,0.499012,3.14159,-0,3.14159
0.4,0,0.499,3.14159,-0,3.14159
0.4,0,0.498987,3.14159,-0,3.14159
0.4,0,0.498974,3.14159,-0,3.14159
0.4,0,0.498961,3.14159,-0,3.14159
0.4,0,0.498948,3.14159,-0,3.14159
0.4,0,0.498935,3.14159,-0,3.14159
0.4,0,0.498922,3.14159,-0,3.14159
0.4,0,0.498908,3.14159,-0,3.14159
0.4,0,0.498894,3.14159,-0,3.14159
0.4,0,0.498881,3.14159,-0,3.14159
0.4,0,0.498867,3.14159,-0,3.14159
0.4,0,0.498853,3.14159,-0,3.14159
0.4,0,0.498839,3.14159,-0,3.14159
0.4,0,0.498824,3.14159,-0,3.14159
0.4,0,0.49881,3.14159,-0,3.14159
0.4,0,0.498795,3.14159,-0,3.14159
0.4,0,0.49878,3.14159,-0,3.14159
0.4,0,0.498766,3.14159,-0,3.14159
0.4,0,0.498751,3.14159,-0,3.14159
0.4,0,0.498735,3.14159,-0,3.14159
0.4,0,0.49872,3.14159,-0,3.14159
0.4,0,0.498705,3.14159,-0,3.14159
0.4,0,0.498689,3.14159,-0,3.14159
0.4,0,0.498673,3.14159,-0,3.14159
0.4,0,0.498657,3.14159,-0,3.14159
0.4,0,0.498641,3.14159,-0,3.14159
0.4,0,0.498625,3.14159,-0,3.14159
0.4,0,0.498609,3.14159,-0,3.14159
0.4,0,0.498592,3.14159,-0,3.14159
0.4,0,0.498575,3.14159,-0,3.14159
0.4,0,0.498559,3.14159,-0,3.14159
0.4,0,0.498542,3.14159,-0,3.14159
0.4,0,0.498524,3.14159,-0,3.14159
0.4,0,0.498507,3.14159,-0,3.14159
0.4,0,0.49849,3.14159,-0,3.14159
0.4,0,0.498472,3.14159,-0,3.14159
0.4,0,0.498454,3.14159,-0,3.14159
0.4,0,0.498436,3.14159,-0,3.14159
0.4,0,0.498418,3.14159,-0,3.14159
0.4,0,0.4984,3.14159,-0,3.14159
0.4,0,0.498381,3.14159,-0,3.14159
0.4,0,0.498363,3.14159,-0,3.14159
0.4,0,0.498344,3.14159,-0,3.14159
0.4,0,0.498325,3.14159,-0,3.14159
0.4,0,0.498306,3.14159,-0,3.14159
0.4,0,0.498286,3.14159,-0,3.14159
0.4,0,0.498267,3.14159,-0,3.14159
0.4,0,0.498247,3.14159,-0,3.14159
0.4,0,0.498227,3.14159,-0,3.14159
0.4,0,0.498207,3.14159,-0,3.14159
0.4,0,0.498187,3.14159,-0,3.14159
0.4,0,0.498167,3.14159,-0,3.14159
0.4,0,0.498146,3.14159,-0,3.14159
0.4,0,0.498125,3.14159,-0,3.14159
0.4,0,0.498105,3.14159,-0,3.14159
0.4,0,0.498083,3.14159,-0,3.14159
0.4,0,0.498062,3.14159,-0,3.14159
0.4,0,0.498041,3.14159,-0,3.14159
0.4,0,0.498019,3.14159,-0,3.14159
0.4,0,0.497997,3.14159,-0,3.14159
0.4,0,0.497975,3.14159,-0,3.14159
0.4,0,0.497953,3.14159,-0,3.14159
0.4,0,0.49793,3.14159,-0,3.14159
0.4,0,0.497908,3.14159,-0,3.14159
0.4,0,0.497885,3.14159,-0,3.14159
0.4,0,0.497862,3.14159,-0,3.14159
0.4,0,0.497839,3.14159,-0,3.14159
0.4,0,0.497815,3.14159,-0,3.14159
0.4,0,0.497792,3.14159,-0,3.14159
0.4,0,0.497768,3.14159,-0,3.14159
0.4,0,0.497744,3.14159,-0,3.14159
0.4,0,0.49772,3.14159,-0,3.14159
0.4,0,0.497695,3.14159,-0,3.14159
0.4,0,0.497671,3.14159,-0,3.14159
0.4,0,0.497646,3.14159,-0,3.14159
0.4,0,0.497621,3.14159,-0,3.14159
0.4,0,0.497596,3.14159,-0,3.14159
0.4,0,0.49757,3.14159,-0,3.14159
0.4,0,0.497545,3.14159,-0,3.14159
0.4,0,0.497519,3.14159,-0,3.14159
0.4,0,0.497493,3.14159,-0,3.14159
0.4,0,0.497466,3.14159,-0,3.14159
0.4,0,0.49744,3.14159,-0,3.14159
0.4,0,0.497413,3.14159,-0,3.14159
0.4,0,0.497386,3.14159,-0,3.14159
0.4,0,0.497359,3.14159,-0,3.14159
0.4,0,0.497332,3.14159,-0,3.14159
0.4,0,0.497304,3.14159,-0,3.14159
0.4,0,0.497276,3.14159,-0,3.14159
0.4,0,0.497248,3.14159,-0,3.14159
0.4,0,0.49722,3.14159,-0,3.14159
0.4,0,0.497192,3.14159,-0,3.14159
0.4,0,0.497163,3.14159,-0,3.14159
0.4,0,0.497134,3.14159,-0,3.14159
0.4,0,0.497105,3.14159,-0,3.14159
0.4,0,0.497076,3.14159,-0,3.14159
0.4,0,0.497046,3.14159,-0,3.14159
0.4,0,0.497016,3.14159,-0,3.14159
0.4,0,0.496986,3.14159,-0,3.14159
0.4,0,0.496956,3.14159,-0,3.14159
0.4,0,0.496925,3.14159,-0,3.14159
0.4,0,0.496895,3.14159,-0,3.14159
0.4,0,0.496864,3.14159,-0,3.14159
0.4,0,0.496832,3.14159,-0,3.14159
0.4,0,0.496801,3.14159,-0,3.14159
0.4,0,0.496769,3.14159,-0,3.14159
0.4,0,0.496737,3.14159,-0,3.14159
0.4,0,0.496705,3.14159,-0,3.14159
0.4,0,0.496673,3.14159,-0,3.14159
0.4,0,0.49664,3.14159,-0,3.14159
0.4,0,0.496607,3.14159,-0,3.14159
0.4,0,0.496574,3.14159,-0,3.14159
0.4,0,0.49654,3.14159,-0,3.14159
0.4,0,0.496507,3.14159,-0,3.14159
0.4,0,0.496473,3.14159,-0,3.14159
0.4,0,0.496439,3.14159,-0,3.14159
0.4,0,0.496404,3.14159,-0,3.14159
0.4,0,0.49637,3.14159,-0,3.14159
0.4,0,0.496335,3.14159,-0,3.14159
0.4,0,0.4963,3.14159,-0,3.14159
0.4,0,0.496264,3.14159,-0,3.14159
0.4,0,0.496228,3.14159,-0,3.14159
0.4,0,0.496192,3.14159,-0,3.14159
0.4,0,0.496156,3.14159,-0,3.14159
0.4,0,0.49612,3.14159,-0,3.14159
0.4,0,0.496083,3.14159,-0,3.14159
0.4,0,0.496046,3.14159,-0,3.14159
0.4,0,0.496009,3.14159,-0,3.14159
0.4,0,0.495971,3.14159,-0,3.14159
0.4,0,0.495934,3.14159,-0,3.14159
0.4,0,0.495896,3.14159,-0,3.14159
0.4,0,0.495857,3.14159,-0,3.14159
0.4,0,0.495819,3.14159,-0,3.14159
0.4,0,0.49578,3.14159,-0,3.14159
0.4,0,0.495741,3.14159,-0,3.14159
0.4,0,0.495701,3.14159,-0,3.14159
0.4,0,0.495662,3.14159,-0,3.14159
0.4,0,0.495622,3.14159,-0,3.14159
0.4,0,0.495582,3.14159,-0,3.14159
0.4,0,0.495541,3.14159,-0,3.14159
0.4,0,0.4955,3.14159,-0,3.14159
0.4,0,0.495459,3.14159,-0,3.14159
0.4,0,0.495418,3.14159,-0,3.14159
0.4,0,0.495376,3.14159,-0,3.14159
0.4,0,0.495335,3.14159,-0,3.14159
0.4,0,0.495292,3.14159,-0,3.14159
0.4,0,0.49525,3.14159,-0,3.14159
0.4,0,0.495207,3.14159,-0,3.14159
0.4,0,0.495164,3.14159,-0,3.14159
0.4,0,0.495121,3.14159,-0,3.14159
0.4,0,0.495077,3.14159,-0,3.14159
0.4,0,0.495033,3.14159,-0,3.14159
0.4,0,0.494989,3.14159,-0,3.14159
0.4,0,0.494945,3.14159,-0,3.14159
0.4,0,0.4949,3.14159,-0,3.14159
0.4,0,0.494855,3.14159,-0,3.14159
0.4,0,0.49481,3.14159,-0,3.14159
0.4,0,0.494764,3.14159,-0,3.14159
0.4,0,0.494718,3.14159,-0,3.14159
0.4,0,0.494672,3.14159,-0,3.14159
0.4,0,0.494625,3.14159,-0,3.14159
0.4,0,0.494579,3.14159,-0,3.14159
0.4,0,0.494531,3.14159,-0,3.14159
0.4,0,0.494484,3.14159,-0,3.14159
0.4,0,0.494436,3.14159,-0,3.14159
0.4,0,0.494388,3.14159,-0,3.14159
0.4,0,0.49434,3.14159,-0,3.14159
0.4,0,0.494291,3.14159,-0,3.14159
0.4,0,0.494242,3.14159,-0,3.14159
0.4,0,0.494193,3.14159,-0,3.14159
0.4,0,0.494144,3.14159,-0,3.14159
0.4,0,0.494094,3.14159,-0,3.14159
0.4,0,0.494044,3.14159,-0,3.14159
0.4,0,0.493993,3.14159,-0,3.14159
0.4,0,0.493942,3.14159,-0,3.14159
0.4,0,0.493891,3.14159,-0,3.14159
0.4,0,0.49384,3.14159,-0,3.14159
0.4,0,0.493788,3.14159,-0,3.14159
0.4,0,0.493736,3.14159,-0,3.14159
0.4,0,0.493684,3.14159,-0,3.14159
0.4,0,0.493631,3.14159,-0,3.14159
0.4,0,0.493578,3.14159,-0,3.14159
0.4,0,0.493525,3.14159,-0,3.14159
0.4,0,0.493471,3.14159,-0,3.14159
0.4,0,0.493417,3.14159,-0,3.14159
0.4,0,0.493363,3.14159,-0,3.14159
0.4,0,0.493308,3.14159,-0,3.14159
0.4,0,0.493253,3.14159,-0,3.14159
0.4,0,0.493198,3.14159,-0,3.14159
0.4,0,0.493143,3.14159,-0,3.14159
0.4,0,0.493087,3.14159,-0,3.14159
0.4,0,0.493031,3.14159,-0,3.14159
0.4,0,0.492974,3.14159,-0,3.14159
0.4,0,0.492917,3.14159,-0,3.14159
0.4,0,0.49286,3.14159,-0,3.14159
0.4,0,0.492802,3.14159,-0,3.14159
0.4,0,0.492745,3.14159,-0,3.14159
0.4,0,0.492686,3.14159,-0,3.14159
0.4,0,0.492628,3.14159,-0,3.14159
0.4,0,0.492569,3.14159,-0,3.14159
0.4,0,0.49251,3.14159,-0,3.14159
0.4,0,0.49245,3.14159,-0,3.14159
0.4,0,0.49239,3.14159,-0,3.14159
0.4,0,0.49233,3.14159,-0,3.14159
0.4,0,0.49227,3.14159,-0,3.14159
0.4,0,0.492209,3.14159,-0,3.14159
0.4,0,0.492148,3.14159,-0,3.14159
0.4,0,0.492086,3.14159,-0,3.14159
0.4,0,0.492024,3.14159,-0,3.14159
0.4,0,0.491962,3.14159,-0,3.14159
0.4,0,0.4919,3.14159,-0,3.14159
0.4,0,0.491837,3.14159,-0,3.14159
0.4,0,0.491773,3.14159,-0,3.14159
0.4,0,0.49171,3.14159,-0,3.14159
0.4,0,0.491646,3.14159,-0,3.14159
0.4,0,0.491582,3.14159,-0,3.14159
0.4,0,0.491517,3.14159,-0,3.14159
0.4,0,0.491452,3.14159,-0,3.14159
0.4,0,0.491387,3.14159,-0,3.14159
0.4,0,0.491321,3.14159,-0,3.14159
0.4,0,0.491255,3.14159,-0,3.14159
0.4,0,0.491189,3.14159,-0,3.14159
0.4,0,0.491122,3.14159,-0,3.14159
0.4,0,0.491055,3.14159,-0,3.14159
0.4,0,0.490987,3.14159,-0,3.14159
0.4,0,0.49092,3.14159,-0,3.14159
0.4,0,0.490852,3.14159,-0,3.14159
0.4,0,0.490783,3.14159,-0,3.14159
0.4,0,0.490714,3.14159,-0,3.14159
0.4,0,0.490645,3.14159,-0,3.14159
0.4,0,0.490576,3.14159,-0,3.14159
0.4,0,0.490506,3.14159,-0,3.14159
0.4,0,0.490435,3.14159,-0,3.14159
0.4,0,0.490365,3.14159,-0,3.14159
0.4,0,0.490294,3.14159,-0,3.14159
0.4,0,0.490223,3.14159,-0,3.14159
0.4,0,0.490151,3.14159,-0,3.14159
0.4,0,0.490079,3.14159,-0,3.14159
0.4,0,0.490006,3.14159,-0,3.14159
0.4,0,0.489934,3.14159,-0,3.14159
0.4,0,0.489861,3.14159,-0,3.14159
0.4,0,0.489787,3.14159,-0,3.14159
0.4,0,0.489713,3.14159,-0,3.14159
0.4,0,0.489639,3.14159,-0,3.14159
0.4,0,0.489565,3.14159,-0,3.14159
0.4,0,0.48949,3.14159,-0,3.14159
0.4,0,0.489414,3.14159,-0,3.14159
0.4,0,0.489339,3.14159,-0,3.14159
0.4,0,0.489263,3.14159,-0,3.14159
0.4,0,0.489186,3.14159,-0,3.14159
0.4,0,0.48911,3.14159,-0,3.14159
0.4,0,0.489033,3.14159,-0,3.14159
0.4,0,0.488955,3.14159,-0,3.14159
0.4,0,0.488877,3.14159,-0,3.14159
0.4,0,0.488799,3.14159,-0,3.14159
0.4,0,0.488721,3.14159,-0,3.14159
0.4,0,0.488642,3.14159,-0,3.14159
0.4,0,0.488562,3.14159,-0,3.14159
0.4,0,0.488483,3.14159,-0,3.14159
0.4,0,0.488403,3.14159,-0,3.14159
0.4,0,0.488322,3.14159,-0,3.14159
0.4,0,0.488241,3.14159,-0,3.14159
0.4,0,0.48816,3.14159,-0,3.14159
0.4,0,0.488079,3.14159,-0,3.14159
0.4,0,0.487997,3.14159,-0,3.14159
0.4,0,0.487915,3.14159,-0,3.14159
0.4,0,0.487832,3.14159,-0,3.14159
0.4,0,0.487749,3.14159,-0,3.14159
0.4,0,0.487666,3.14159,-0,3.14159
0.4,0,0.487582,3.14159,-0,3.14159
0.4,0,0.487498,3.14159,-0,3.14159
0.4,0,0.487413,3.14159,-0,3.14159
0.4,0,0.487328,3.14159,-0,3.14159
0.4,0,0.487243,3.14159,-0,3.14159
0.4,0,0.487158,3.14159,-0,3.14159
0.4,0,0.487072,3.14159,-0,3.14159
0.4,0,0.486985,3.14159,-0,3.14159
0.4,0,0.486899,3.14159,-0,3.14159
0.4,0,0.486812,3.14159,-0,3.14159
0.4,0,0.486724,3.14159,-0,3.14159
0.4,0,0.486636,3.14159,-0,3.14159
0.4,0,0.486548,3.14159,-0,3.14159
0.4,0,0.48646,3.14159,-0,3.14159
0.4,0,0.486371,3.14159,-0,3.14159
0.4,0,0.486281,3.14159,-0,3.14159
0.4,0,0.486192,3.14159,-0,3.14159
0.4,0,0.486101,3.14159,-0,3.14159
0.4,0,0.486011,3.14159,-0,3.14159
0.4,0,0.48592,3.14159,-0,3.14159
0.4,0,0.485829,3.14159,-0,3.14159
0.4,0,0.485737,3.14159,-0,3.14159
0.4,0,0.485645,3.14159,-0,3.14159
0.4,0,0.485553,3.14159,-0,3.14159
0.4,0,0.48546,3.14159,-0,3.14159
0.4,0,0.485367,3.14159,-0,3.14159
0.4,0,0.485274,3.14159,-0,3.14159
0.4,0,0.48518,3.14159,-0,3.14159
0.4,0,0.485086,3.14159,-0,3.14159
0.4,0,0.484991,3.14159,-0,3.14159
0.4,0,0.484896,3.14159,-0,3.14159
0.4,0,0.484801,3.14159,-0,3.14159
0.4,0,0.484705,3.14159,-0,3.14159
0.4,0,0.484609,3.14159,-0,3.14159
0.4,0,0.484513,3.14159,-0,3.14159
0.4,0,0.484416,3.14159,-0,3.14159
0.4,0,0.484319,3.14159,-0,3.14159
0.4,0,0.484221,3.14159,-0,3.14159
0.4,0,0.484123,3.14159,-0,3.14159
0.4,0,0.484025,3.14159,-0,3.14159
0.4,0,0.483926,3.14159,-0,3.14159
0.4,0,0.483827,3.14159,-0,3.14159
0.4,0,0.483728,3.14159,-0,3.14159
0.4,0,0.483628,3.14159,-0,3.14159
0.4,0,0.483528,3.14159,-0,3.14159
0.4,0,0.483427,3.14159,-0,3.14159
0.4,0,0.483326,3.14159,-0,3.14159
0.4,0,0.483225,3.14159,-0,3.14159
0.4,0,0.483124,3.14159,-0,3.14159
0.4,0,0.483022,3.14159,-0,3.14159
0.4,0,0.482919,3.14159,-0,3.14159
0.4,0,0.482816,3.14159,-0,3.14159
0.4,0,0.482713,3.14159,-0,3.14159
0.4,0,0.48261,3.14159,-0,3.14159
0.4,0,0.482506,3.14159,-0,3.14159
0.4,0,0.482402,3.14159,-0,3.14159
0.4,0,0.482297,3.14159,-0,3.14159
0.4,0,0.482192,3.14159,-0,3.14159
0.4,0,0.482087,3.14159,-0,3.14159
0.4,0,0.481981,3.14159,-0,3.14159
0.4,0,0.481875,3.14159,-0,3.14159
0.4,0,0.481768,3.14159,-0,3.14159
0.4,0,0.481661,3.14159,-0,3.14159
0.4,0,0.481554,3.14159,-0,3.14159
0.4,0,0.481447,3.14159,-0,3.14159
0.4,0,0.481339,3.14159,-0,3.14159
0.4,0,0.48123,3.14159,-0,3.14159
0.4,0,0.481122,3.14159,-0,3.14159
0.4,0,0.481013,3.14159,-0,3.14159
0.4,0,0.480903,3.14159,-0,3.14159
0.4,0,0.480794,3.14159,-0,3.14159
0.4,0,0.480683,3.14159,-0,3.14159
0.4,0,0.480573,3.14159,-0,3.14159
0.4,0,0.480462,3.14159,-0,3.14159
0.4,0,0.480351,3.14159,-0,3.14159
0.4,0,0.480239,3.14159,-0,3.14159
0.4,0,0.480127,3.14159,-0,3.14159
0.4,0,0.480015,3.14159,-0,3.14159
0.4,0,0.479902,3.14159,-0,3.14159
0.4,0,0.479789,3.14159,-0,3.14159
0.4,0,0.479676,3.14159,-0,3.14159
0.4,0,0.479562,3.14159,-0,3.14159
0.4,0,0.479448,3.14159,-0,3.14159
0.4,0,0.479334,3.14159,-0,3.14159
0.4,0,0.479219,3.14159,-0,3.14159
0.4,0,0.479104,3.14159,-0,3.14159
0.4,0,0.478988,3.14159,-0,3.14159
0.4,0,0.478873,3.14159,-0,3.14159
0.4,0,0.478756,3.14159,-0,3.14159
0.4,0,0.47864,3.14159,-0,3.14159
0.4,0,0.478523,3.14159,-0,3.14159
0.4,0,0.478406,3.14159,-0,3.14159
0.4,0,0.478288,3.14159,-0,3.14159
0.4,0,0.47817,3.14159,-0,3.14159
0.4,0,0.478052,3.14159,-0,3.14159
0.4,0,0.477933,3.14159,-0,3.14159
0.4,0,0.477814,3.14159,-0,3.14159
0.4,0,0.477695,3.14159,-0,3.14159
0.4,0,0.477575,3.14159,-0,3.14159
0.4,0,0.477455,3.14159,-0,3.14159
0.4,0,0.477334,3.14159,-0,3.14159
0.4,0,0.477214,3.14159,-0,3.14159
0.4,0,0.477093,3.14159,-0,3.14159
0.4,0,0.476971,3.14159,-0,3.14159
0.4,0,0.47685,3.14159,-0,3.14159
0.4,0,0.476727,3.14159,-0,3.14159
0.4,0,0.476605,3.14159,-0,3.14159
0.4,0,0.476482,3.14159,-0,3.14159
0.4,0,0.476359,3.14159,-0,3.14159
0.4,0,0.476236,3.14159,-0,3.14159
0.4,0,0.476112,3.14159,-0,3.14159
0.4,0,0.475988,3.14159,-0,3.14159
0.4,0,0.475863,3.14159,-0,3.14159
0.4,0,0.475739,3.14159,-0,3.14159
0.4,0,0.475613,3.14159,-0,3.14159
0.4,0,0.475488,3.14159,-0,3.14159
0.4,0,0.475362,3.14159,-0,3.14159
0.4,0,0.475236,3.14159,-0,3.14159
0.4,0,0.47511,3.14159,-0,3.14159
0.4,0,0.474983,3.14159,-0,3.14159
0.4,0,0.474856,3.14159,-0,3.14159
0.4,0,0.474728,3.14159,-0,3.14159
0.4,0,0.474601,3.14159,-0,3.14159
0.4,0,0.474473,3.14159,-0,3.14159
0.4,0,0.474344,3.14159,-0,3.14159
0.4,0,0.474216,3.14159,-0,3.14159
0.4,0,0.474087,3.14159,-0,3.14159
0.4,0,0.473957,3.14159,-0,3.14159
0.4,0,0.473828,3.14159,-0,3.14159
0.4,0,0.473698,3.14159,-0,3.14159
0.4,0,0.473567,3.14159,-0,3.14159
0.4,0,0.473437,3.14159,-0,3.14159
0.4,0,0.473306,3.14159,-0,3.14159
0.4,0,0.473175,3.14159,-0,3.14159
0.4,0,0.473043,3.14159,-0,3.14159
0.4,0,0.472911,3.14159,-0,3.14159
0.4,0,0.472779,3.14159,-0,3.14159
0.4,0,0.472647,3.14159,-0,3.14159
0.4,0,0.472514,3.14159,-0,3.14159
0.4,0,0.472381,3.14159,-0,3.14159
0.4,0,0.472248,3.14159,-0,3.14159
0.4,0,0.472114,3.14159,-0,3.14159
0.4,0,0.47198,3.14159,-0,3.14159
0.4,0,0.471846,3.14159,-0,3.14159
0.4,0,0.471711,3.14159,-0,3.14159
0.4,0,0.471577,3.14159,-0,3.14159
0.4,0,0.471442,3.14159,-0,3.14159
0.4,0,0.471306,3.14159,-0,3.14159
0.4,0,0.47117,3.14159,-0,3.14159
0.4,0,0.471034,3.14159,-0,3.14159
0.4,0,0.470898,3.14159,-0,3.14159
0.4,0,0.470762,3.14159,-0,3.14159
0.4,0,0.470625,3.14159,-0,3.14159
0.4,0,0.470488,3.14159,-0,3.14159
0.4,0,0.47035,3.14159,-0,3.14159
0.4,0,0.470212,3.14159,-0,3.14159
0.4,0,0.470074,3.14159,-0,3.14159
0.4,0,0.469936,3.14159,-0,3.14159
0.4,0,0.469798,3.14159,-0,3.14159
0.4,0,0.469659,3.14159,-0,3.14159
0.4,0,0.46952,3.14159,-0,3.14159
0.4,0,0.46938,3.14159,-0,3.14159
0.4,0,0.469241,3.14159,-0,3.14159
0.4,0,0.469101,3.14159,-0,3.14159
0.4,0,0.468961,3.14159,-0,3.14159
0.4,0,0.46882,3.14159,-0,3.14159
0.4,0,0.46868,3.14159,-0,3.14159
0.4,0,0.468539,3.14159,-0,3.14159
0.4,0,0.468397,3.14159,-0,3.14159
0.4,0,0.468256,3.14159,-0,3.14159
0.4,0,0.468114,3.14159,-0,3.14159
0.4,0,0.467972,3.14159,-0,3.14159
0.4,0,0.46783,3.14159,-0,3.14159
0.4,0,0.467687,3.14159,-0,3.14159
0.4,0,0.467545,3.14159,-0,3.14159
0.4,0,0.467402,3.14159,-0,3.14159
0.4,0,0.467258,3.14159,-0,3.14159
0.4,0,0.467115,3.14159,-0,3.14159
0.4,0,0.466971,3.14159,-0,3.14159
0.4,0,0.466827,3.14159,-0,3.14159
0.4,0,0.466683,3.14159,-0,3.14159
0.4,0,0.466539,3.14159,-0,3.14159
0.4,0,0.466394,3.14159,-0,3.14159
0.4,0,0.466249,3.14159,-0,3.14159
0.4,0,0.466104,3.14159,-0,3.14159
0.4,0,0.465958,3.14159,-0,3.14159
0.4,0,0.465813,3.14159,-0,3.14159
0.4,0,0.465667,3.14159,-0,3.14159
0.4,0,0.465521,3.14159,-0,3.14159
0.4,0,0.465374,3.14159,-0,3.14159
0.4,0,0.465228,3.14159,-0,3.14159
0.4,0,0.465081,3.14159,-0,3.14159
0.4,0,0.464934,3.14159,-0,3.14159
0.4,0,0.464787,3.14159,-0,3.14159
0.4,0,0.464639,3.14159,-0,3.14159
0.4,0,0.464492,3.14159,-0,3.14159
0.4,0,0.464344,3.14159,-0,3.14159
0.4,0,0.464196,3.14159,-0,3.14159
0.4,0,0.464047,3.14159,-0,3.14159
0.4,0,0.463899,3.14159,-0,3.14159
